Wind_Speed,Rotate_Speed,Pitch_Angle,Wind_Direction,Power_Active
12.18582,1750,5.24,191.9788,2094.175
11.86556,1734,3.05,162.4869,1969.71
9.799277,1766,1.06,170.823,1575.796
7.040031,1496,-0.04,166.9146,765.5754
5.450773,1057,-0.05,177.8717,308.1176
7.69205,1784,1.28,187.8578,909.1741
7.960733,1763,1.3,171.4541,1147.564
9.358256,1765,2.02,189.0944,1471.82
6.077576,1276,-0.01,176.9996,448.0971
5.41518,1204,-0.04,161.2701,378.7917
5.949864,1417,-0.04,169.9419,490.8264
6.196395,1414,-0.02,189.8138,503.3906
5.091107,1165,-0.04,167.2321,244.868
5.911458,1386,-0.04,176.4998,434.8025
5.561303,1079,-0.01,154.1862,379.0265
5.373607,1266,-0.04,177.1287,349.6935
7.344143,1667,-0.01,182.0894,868.0895
6.054645,1248,-0.04,158.9102,323.9184
5.187994,1217,-0.04,171.4162,221.6967
6.096147,1372,-0.04,178.4961,430.6758
5.884309,1475,-0.05,186.2343,437.1218
3.689509,1059,-0.05,182.8,96.10914
4.450105,1129,-0.05,169.0739,144.7759
4.979636,1056,-0.01,170.0835,200.9441
4.413717,1350,-0.01,170.9697,126.9136
3.089787,1053,-0.04,198.0391,19.52165
3.10082,1060,-0.05,179.534,74.79787
3.931372,1144,-0.05,178.484,145.152
4.31897,1196,-0.04,156.1893,151.576
2.819237,1092,-0.04,164.6007,75.43452
3.88055,1756,6.46,177.0704,117.1741
3.460707,1358,-0.04,169.5371,86.6736
5.369783,1104,-0.01,148.223,234.9409
2.830469,1062,-0.01,192.5027,44.59481
6.016249,1766,-0.01,175.3775,644.6813
6.897356,1762,-0.05,189.5415,739.4453
8.010056,1784,6.65,163.5565,824.9064
4.714631,1530,-0.03,162.6744,260.9876
6.602397,1623,-0.03,153.4621,449.7469
8.50458,1747,2.36,181.1276,1112.885
10.72645,1737,0.05,184.3444,1695.817
5.976028,1057,-0.04,189.509,651.9655
9.741431,1772,2.42,189.3835,1469.001
7.671343,1420,-0.05,178.6386,1030.437
7.444149,1371,-0.03,159.3914,704.3438
7.882745,1475,-0.05,160.7434,949.7753
9.713856,1581,-0.04,193.6239,1365.073
7.255385,1758,2.85,192.0218,859.0809
9.175354,1745,0.3,171.4812,1252.274
7.267526,1766,0.02,192.9319,972.1635
8.980027,1756,5.22,171.6292,1364.824
6.898306,1538,-0.02,203.2917,552.9833
7.818164,1516,-0.04,184.0268,876.6036
7.895418,1752,-0.03,163.4039,917.5157
8.850935,1741,1.49,153.0038,1085.638
4.704128,1067,-0.04,160.1663,395.9062
8.966811,1767,1.02,173.1916,1210.7
7.392081,1167,-0.04,182.6057,902.121
6.93637,1111,-0.05,202.3036,587.2975
6.400558,1575,-0.02,199.1185,434.884
7.033985,1393,-0.02,177.0686,615.7347
7.978491,1765,-0.05,192.303,927.9711
8.540892,1759,0.68,187.2385,1028.008
5.955037,1350,-0.05,177.7113,526.3984
6.811198,1485,-0.04,183.0309,613.3561
7.57272,1682,-0.03,188.7188,709.0432
6.549908,1769,0.18,184.3235,595.1208
7.507801,1343,-0.05,176.7424,716.3356
8.137191,1692,-0.04,178.3255,792.3146
8.322751,1685,-0.04,191.4574,1109.517
9.362271,1776,1.34,177.8705,1402.908
8.821908,1759,-0.05,183.78,1295.911
6.800642,1756,6.89,174.1986,758.3987
11.87652,1767,2.25,176.0723,1824.926
10.78597,1792,11.63,184.7303,1898.545
11.06277,1766,1.82,181.2741,1855.131
11.60998,1747,1.45,177.0026,1999.64
10.58633,1744,0.0,189.2045,1743.707
9.545533,1759,-0.03,186.4509,1492.771
7.4436,1505,-0.04,200.0626,844.3204
8.160641,1710,-0.03,188.4811,1054.326
8.12174,1776,3.48,179.1283,1237.331
10.31036,1774,1.87,192.5642,1768.923
11.22819,1767,7.0,175.6552,2090.169
11.65229,1767,10.7,171.8223,2066.127
12.5934,1787,9.88,172.5124,2111.125
12.25242,1761,10.54,178.3897,2093.464
13.06882,1811,8.29,167.3097,2076.22
12.35876,1734,4.47,183.1735,2099.112
9.859582,1758,2.08,184.507,1663.145
11.04975,1821,14.18,185.9109,1926.772
10.45129,1759,0.79,161.5493,1665.562
7.814785,1563,-0.02,192.3582,903.1704
7.280642,1243,-0.02,180.7767,887.8278
7.987647,1397,-0.04,166.8209,1049.76
7.859202,1759,-0.04,180.2351,1066.777
7.641738,1752,-0.06,186.0714,917.5281
8.222652,1761,-0.01,190.555,934.6217
4.93297,1123,-0.02,210.7092,196.4665
3.623424,1074,-0.02,189.647,65.27158
6.276904,1088,0.0,153.2343,321.07
4.721252,1200,0.0,193.6385,199.237
6.511883,1434,-0.04,183.5434,559.728
6.128558,1346,-0.03,182.6529,421.909
5.077273,1114,-0.03,178.4395,253.5
4.249998,1062,-0.03,185.5696,102.0853
4.197281,1059,-0.03,180.2165,104.9451
5.657746,1156,-0.03,177.9289,305.4665
4.875604,1062,-0.03,177.3574,162.8911
3.419952,1059,-0.03,153.6288,27.69621
4.42746,1121,-0.02,168.911,172.7905
3.777919,1063,-0.02,195.2926,57.79797
3.791767,1064,-0.02,172.7117,62.93095
3.495874,1060,0.0,183.4643,109.619
2.845979,982,-0.04,185.939,11.2756
7.684171,1491,-0.04,178.0925,848.2136
5.511118,1177,-0.04,178.218,252.2668
7.368096,1765,0.14,188.5858,801.9695
8.328836,1781,5.51,153.4562,764.2405
4.362535,1060,-0.05,180.043,188.2341
5.545265,1258,-0.05,168.3332,348.6327
8.068549,1765,0.1,173.3288,921.7388
8.334806,1777,0.97,151.106,926.6601
9.04792,1752,4.78,184.6507,1209.028
7.969001,1767,1.36,186.2511,960.4277
4.268786,1055,-0.05,142.6094,130.1079
8.677847,1583,-0.03,172.8345,1249.667
6.547349,1412,-0.05,189.8482,541.363
9.085357,1759,1.77,187.8104,1302.333
8.042062,1755,0.86,184.3433,935.0692
5.916636,1149,-0.04,189.8466,354.0027
8.59517,1659,-0.04,148.0824,963.0983
9.42673,1759,1.84,179.9108,1499.442
9.608265,1756,1.05,183.8931,1471.02
9.367161,1765,1.74,170.4437,1499.609
6.888979,1734,-0.02,178.6938,798.7135
8.681694,1652,-0.03,187.5598,1222.227
9.775866,1751,1.38,185.3139,1614.486
9.618054,1777,5.51,183.7796,1658.503
7.940081,1553,-0.01,189.9724,1095.431
7.886077,1776,1.33,179.204,918.6899
8.665338,1767,2.06,176.2452,1358.969
6.293817,1581,-0.03,177.5981,509.7802
7.237953,1522,-0.05,173.5181,783.444
7.585591,1755,-0.04,194.334,874.7019
9.591064,1769,3.81,187.9463,1538.627
9.613528,1772,3.13,183.1353,1586.251
6.437845,1343,0.0,189.3588,603.405
6.057828,1641,-0.05,184.7861,496.6967
5.683167,1340,-0.04,194.0296,400.6465
6.424486,1572,-0.04,183.1983,513.7334
5.414478,1060,-0.04,178.4946,376.5883
5.986876,1614,-0.04,174.4829,388.1432
6.510666,1597,-0.01,184.4073,664.1727
10.23935,1744,1.75,190.0054,1697.824
9.12474,1758,1.98,211.8092,1198.002
8.908686,1758,-0.05,184.9622,1406.883
9.601549,1767,0.07,174.1053,1533.424
7.25819,1769,1.65,183.4302,813.6764
9.31394,1784,3.03,183.6177,1398.444
8.248552,1756,-0.05,180.7989,1085.412
6.485472,1527,-0.04,175.1967,541.0763
4.917375,1346,-0.05,179.6552,227.7614
6.6831,1318,-0.04,185.8853,651.7429
7.05037,1772,1.86,186.3331,685.8992
6.558844,1516,-0.04,177.8694,559.8828
4.491971,1060,-0.01,167.2879,156.5677
8.344538,1754,1.24,171.3415,1226.719
4.820095,1060,-0.03,192.5029,282.3289
5.559505,1351,0.0,155.9702,186.6864
7.032969,1410,-0.03,175.0655,643.2504
7.14792,1691,-0.03,182.5718,842.0052
8.932843,1765,-0.02,180.8967,1266.971
6.361079,1766,0.28,175.4959,532.2076
8.274156,1788,5.24,168.1647,1124.073
6.773734,1770,0.21,170.9434,610.7651
6.796062,1599,-0.05,173.6339,810.9244
8.100119,1756,0.29,180.4946,970.428
6.927018,1373,-0.03,189.1207,761.1302
3.91857,1063,-0.05,179.4389,182.897
6.374894,1468,-0.04,184.2196,651.1924
6.535994,1504,-0.04,169.8408,593.2222
9.049038,1754,0.04,182.487,1430.25
9.479264,1763,-0.03,173.1229,1485.25
8.704454,1759,1.55,185.6861,1329.142
9.427515,1788,3.31,179.7678,1541.635
7.677505,1762,0.5,187.2668,979.7822
8.689624,1773,4.41,174.3391,1381.055
5.642528,1084,-0.02,174.8683,334.019
4.461759,1059,-0.02,189.5635,155.4722
6.398431,1593,-0.04,177.852,525.5928
6.032803,1060,-0.05,168.3816,644.3845
3.676657,1063,-0.05,165.9476,60.91549
4.601769,1100,-0.05,177.6717,155.6583
7.198197,1717,0.77,163.9148,759.173
7.812348,1767,2.88,197.3531,641.4867
6.445675,1406,-0.03,200.6896,461.1379
7.707883,1767,-0.02,172.7838,966.673
6.001172,1430,-0.03,178.3213,451.4118
7.712945,1740,-0.03,177.0641,1019.324
8.661945,1759,1.5,165.0326,1149.703
8.796485,1743,-0.02,185.8907,1301.543
8.967177,1769,0.88,182.3698,1345.144
8.155788,1762,-0.05,203.442,968.2715
4.179329,1158,-0.03,200.7337,148.9362
5.130626,1053,-0.04,179.628,272.2166
4.544533,1081,-0.03,184.8067,202.5886
4.663369,1064,-0.05,180.3644,202.0888
4.191834,1208,-0.05,187.8739,157.3939
5.680496,1421,-0.04,186.6911,444.6936
4.75922,1063,-0.04,168.1512,275.5917
5.444765,1066,-0.02,184.574,320.2842
8.825261,1773,2.09,183.4494,1393.69
5.678637,1060,-0.03,190.2452,355.3869
9.372049,1215,-0.04,211.9646,1414.188
6.019245,1141,-0.04,183.7486,313.1734
4.371071,1073,0.0,167.2284,101.6886
3.149138,1056,0.0,188.3332,121.1158
5.949756,1033,-0.01,218.126,613.3137
5.313429,1062,-0.03,158.8919,361.2135
5.215899,1296,-0.03,177.3044,285.9076
4.879337,1480,-0.03,210.004,231.9844
9.538788,1781,1.77,173.4299,1637.175
10.07033,1755,4.18,148.4953,1277.446
11.21474,1751,6.65,188.3869,1951.44
11.32338,1765,4.12,193.7858,1858.06
5.133275,1056,-0.05,170.3141,437.5573
11.44936,1741,2.55,180.9841,1899.259
6.007318,1182,-0.04,197.9956,459.1236
9.835583,1743,3.31,179.5999,1509.37
9.678023,1769,2.75,172.6483,1554.844
8.00055,1471,-0.04,165.5622,995.3813
7.288561,1542,-0.04,192.704,840.3307
9.399687,1783,7.17,189.5882,1408.505
8.047045,1745,0.85,183.5456,1027.62
8.773013,1755,2.53,185.5264,1390.709
9.5004,1754,-0.02,183.3574,1480.364
8.350464,1778,1.91,185.2255,1147.871
8.285171,1776,1.42,179.0861,1112.256
8.243237,1715,-0.04,198.4866,1158.784
7.907245,1767,0.71,167.1367,941.2917
10.01433,1761,0.0,166.4714,1596.139
9.691195,1755,2.75,194.7234,1493.427
10.61788,1763,1.84,160.4787,1568.977
11.02604,1780,7.22,177.0157,1879.064
9.570735,1754,0.77,179.421,1539.648
10.73342,1815,6.33,194.196,1606.759
11.26421,1734,1.35,186.5055,1887.008
9.920193,1783,1.03,184.5299,1676.866
9.723732,1765,1.35,185.6718,1524.273
10.1163,1752,0.5,185.8723,1541.681
7.639382,1681,-0.05,156.9455,864.2157
7.569723,1539,-0.04,177.137,911.2667
6.564631,1662,0.0,166.7368,555.0578
8.354328,1695,-0.01,192.0376,1056.981
6.963621,1274,-0.02,184.3205,749.5247
8.920295,1765,2.46,175.0706,1436.378
8.778854,1752,0.17,199.0891,1303.814
10.98299,1794,9.24,185.3937,1771.602
10.01461,1723,1.53,179.3165,1612.308
9.991267,1791,2.56,177.208,1396.925
13.73583,1712,2.57,173.7622,2084.826
12.87945,1787,13.94,180.9717,2048.496
13.73797,1836,15.27,174.3165,2103.015
12.65071,1810,6.15,178.0239,2069.852
12.68588,1772,6.55,178.5327,2111.08
13.28053,1755,6.31,180.6,2098.013
14.50924,1755,11.46,183.5599,2110.772
12.12509,1759,6.89,178.8558,2076.347
11.17975,1751,9.22,187.6193,1842.838
10.85144,1759,1.69,165.7469,1904.273
9.742035,1769,1.86,181.6158,1604.914
12.44707,1769,13.44,190.5279,2032.153
8.969547,1772,2.5,180.69,1349.516
6.958475,1685,-0.03,177.9604,746.6752
9.09318,1750,1.19,173.5563,1263.799
9.466336,1765,0.7,190.0066,1603.45
9.043112,1762,0.08,184.4803,1463.527
10.36158,1758,0.53,162.604,1798.181
8.343323,1761,-0.05,188.2963,1184.106
5.415257,1217,0.0,168.8916,278.1913
8.387614,1603,-0.04,178.4993,952.5126
7.747837,1641,-0.05,181.3721,1018.796
8.379395,1682,-0.04,174.8957,1130.743
6.895965,1763,3.23,193.0541,641.9086
6.476246,1360,-0.05,176.2339,602.8919
6.828849,1156,-0.04,167.9012,648.0818
6.030153,1174,-0.04,166.925,486.8157
7.322254,1752,-0.05,189.5238,816.3918
4.447144,1130,-0.04,147.6055,238.1297
6.778159,1611,-0.05,170.4566,527.6137
4.925512,1390,-0.03,194.7503,224.7338
5.03602,1344,-0.03,206.1491,246.7814
7.131285,1232,-0.02,192.1068,692.8741
5.103589,1078,-0.02,188.4319,320.2605
5.828359,1252,-0.04,177.0601,458.3057
5.70107,1060,-0.04,173.2302,420.5333
7.035307,1715,-0.05,174.6696,793.7762
6.529873,1702,-0.01,151.927,409.9198
4.103736,1062,-0.04,178.2334,186.0257
6.20743,1180,-0.04,157.4626,587.7544
4.394547,1084,0.0,169.7472,194.69
7.777138,1767,1.62,198.9504,1053.175
6.873506,1703,-0.04,189.6073,693.4722
8.8359,1769,0.14,191.5101,1360.075
9.887564,1763,3.24,182.7515,1501.485
6.876234,1502,-0.05,184.3683,893.0451
6.854017,1652,-0.01,189.1558,793.1324
4.736089,1075,-0.05,179.2209,265.1345
9.406498,1761,0.85,184.6946,1387.608
5.876104,1425,0.0,177.8885,537.5062
6.185831,1082,-0.02,183.4477,583.6343
7.88555,1548,-0.05,182.8209,864.8538
11.31424,1772,4.58,174.0389,1715.359
9.778678,1761,3.71,166.5099,1506.31
8.559026,1637,-0.01,174.8706,1276.792
9.229209,1777,8.56,206.9336,1442.864
8.860305,1763,2.22,181.8645,1231.085
9.916656,1756,7.91,196.7288,1432.455
10.36619,1773,2.85,179.4733,1784.537
5.744151,1544,-0.02,180.4912,481.4453
5.905761,1184,-0.02,181.1461,411.3365
11.02909,1769,2.59,164.4924,1983.596
8.147136,1717,-0.05,161.982,1017.623
5.692787,1063,-0.02,155.5042,403.8083
11.68129,1770,2.24,185.0387,1877.595
7.164192,1752,-0.04,177.6965,838.312
8.418096,1718,0.02,176.2193,1078.298
10.48854,1758,1.85,177.833,1849.006
10.53089,1759,1.44,185.6147,1834.137
11.22188,1765,9.18,179.8559,1954.797
14.4363,1740,12.1,162.0124,2115.603
12.48386,1748,8.89,193.1411,2091.341
13.1588,1759,12.8,183.0156,2116.904
14.13181,1777,15.7,182.4896,2116.417
13.35274,1756,9.88,184.0247,2114.345
13.34643,1730,7.43,184.5385,2114.094
12.41413,1765,8.07,172.0802,2112.651
12.64834,1755,14.93,171.7046,2062.554
12.56174,1818,4.66,171.5584,1999.071
12.23969,1704,1.92,179.1903,1984.088
12.79055,1769,2.99,176.6677,2078.563
11.12381,1759,0.64,175.351,1928.716
10.57694,1769,0.24,161.7346,1781.179
11.12457,1726,1.58,185.3187,1954.683
10.86436,1743,2.55,188.0686,1890.882
13.05006,1748,12.12,181.8953,2009.723
13.78794,1721,12.68,184.8568,2110.071
14.52224,1703,9.57,185.2449,2111.925
12.58343,1770,12.85,183.7822,2106.351
13.05378,1733,9.25,184.2279,2108.16
14.13821,1772,9.16,180.5688,2107.314
12.93477,1762,13.91,186.6882,2103.016
13.22726,1803,15.78,183.0148,2109.907
13.30969,1737,7.13,186.6458,2104.236
12.86774,1759,7.65,185.4055,2107.423
12.55742,1772,13.12,175.6509,2109.19
14.27289,1752,9.63,174.1691,2111.997
12.398,1809,9.03,178.4913,2101.906
12.75016,1748,8.75,186.7163,2104.519
11.41546,1755,1.77,190.164,2048.665
12.17146,1763,9.2,185.5994,2085.456
10.17838,1726,1.5,184.3862,1830.552
8.767543,1778,0.33,199.183,1332.507
10.54323,1758,4.37,172.128,1955.67
11.27595,1763,8.96,185.3609,2044.23
10.65626,1765,2.05,184.5221,1988.125
10.9668,1751,0.5,187.7808,1785.536
8.863364,1766,2.05,186.0813,1586.67
8.984854,1755,0.8,190.5561,1552.806
10.50345,1761,1.53,177.8544,1899.75
9.368154,1752,1.9,181.4659,1743.547
7.843872,1773,0.04,194.1871,1006.814
8.031476,1770,0.1,171.8981,1198.855
5.905033,1442,-0.01,167.343,469.3672
7.318833,1766,0.48,173.9346,849.6358
5.086599,1316,-0.03,183.4454,325.5742
4.718119,1066,-0.01,177.8447,267.2152
6.882034,1612,-0.03,170.5925,722.933
4.867083,1062,-0.04,168.2426,323.9939
6.761865,1463,-0.03,184.9715,729.4648
6.210603,1397,-0.01,176.8475,556.7143
5.04593,1257,-0.04,184.8721,317.1507
6.610437,1424,-0.04,173.8276,752.405
6.283307,1375,-0.03,181.1291,621.2543
5.27466,1372,-0.04,174.7016,451.6338
6.039656,1390,-0.04,203.3002,502.9856
6.719118,1655,-0.02,197.4852,669.3463
6.885708,1739,-0.04,169.9422,742.5332
6.14368,1515,-0.04,183.1994,504.8514
6.854494,1516,-0.04,172.9313,682.0562
7.397882,1678,-0.03,177.0486,936.3687
6.100331,1626,-0.04,170.8866,441.0439
8.459434,1763,1.28,184.194,1246.609
9.120638,1756,2.51,172.2622,1511.857
10.72597,1741,3.34,176.7623,1887.069
7.341728,1767,5.41,182.0288,888.9555
7.363282,1763,1.49,190.7978,843.17
9.550053,1758,0.01,192.0746,1488.789
5.32905,1123,-0.01,174.192,695.1389
8.952817,1763,-0.08,187.8996,1346.624
7.73593,1769,2.14,180.2155,1160.894
8.912973,1763,1.87,174.6698,1336.357
6.931144,1596,-0.05,161.3621,662.332
9.823206,1751,5.05,183.4706,1481.403
7.237388,1777,3.71,150.274,679.1375
10.55921,1758,6.86,199.0897,1797.995
13.47637,1774,12.2,185.1076,1955.01
11.25694,1806,9.12,194.4637,1928.211
12.22498,1745,12.37,177.2799,2044.95
10.06116,1769,0.29,154.5295,1302.013
7.900085,1349,-0.03,167.7412,926.3297
10.73077,1732,3.41,184.7949,1781.084
7.588319,1765,0.66,189.3495,1028.149
8.430367,1739,0.0,196.821,1215.349
10.05069,1781,9.04,184.4054,1613.211
6.764183,1758,-0.05,158.3424,641.3326
8.77588,1752,0.05,183.2175,1308.231
7.465318,1196,-0.03,181.5566,783.6926
7.329585,1471,-0.04,206.5974,763.9811
8.46751,1778,5.15,173.5292,1216.57
8.862154,1750,-0.05,180.8177,1352.413
6.093774,1527,-0.04,188.5076,470.7685
10.48137,1769,1.29,185.3642,1753.328
9.245259,1755,1.59,165.5603,1471.569
8.858419,1758,0.13,181.5447,1324.645
9.302391,1756,1.2,187.6534,1450.564
9.410316,1773,1.85,170.7088,1514.155
9.146417,1769,0.18,184.877,1363.867
9.071235,1752,2.29,175.7706,1466.669
10.49759,1763,2.71,178.3472,1881.077
8.745056,1755,0.56,173.0106,1359.866
11.07482,1776,2.67,184.4008,1985.624
8.797398,1767,1.09,177.8351,1296.462
6.908224,1505,-0.04,167.5834,755.7896
9.111912,1778,1.61,191.4047,1430.325
10.96527,1758,7.68,185.5444,1916.96
12.16119,1792,11.88,181.0701,2099.458
10.39131,1758,1.42,162.3548,1604.371
11.35695,1734,2.58,187.1698,1952.281
11.57834,1792,6.03,181.2196,2032.401
10.09848,1732,3.17,183.3059,1759.652
9.091935,1761,2.68,185.4016,1452.821
8.041262,1769,0.24,176.6902,1224.308
8.927815,1761,1.88,180.3268,1486.104
7.680072,1538,-0.04,172.341,1040.196
7.30206,1722,-0.01,185.564,883.8165
8.693567,1776,1.17,180.3216,1123.71
6.318948,1566,-0.01,173.0387,524.2863
6.874406,1340,-0.04,174.2509,747.3499
6.469097,1513,-0.05,181.8215,621.6268
5.446915,1132,-0.05,184.8693,355.6436
6.905383,1560,-0.02,193.9202,571.503
5.422155,1217,-0.02,168.6037,375.2944
5.989141,1306,-0.04,165.5437,416.0895
6.91966,1550,-0.05,166.1948,596.0232
5.647536,1586,-0.03,184.7625,308.9582
3.711377,1060,-0.03,191.6747,57.20212
5.136469,1280,-0.03,191.578,257.0457
5.647873,1435,-0.03,187.0065,312.8899
5.124453,1258,-0.03,185.5485,234.0079
7.180267,1611,-0.04,190.3998,835.5578
7.111287,1362,-0.03,192.1672,786.4222
9.069824,1761,1.14,190.9642,1422.308
7.654063,1739,0.99,179.7703,933.715
7.718564,1552,-0.02,174.9445,995.1888
6.471022,1669,-0.05,187.9606,529.7737
7.765427,1453,-0.05,175.8242,886.9749
5.691528,1101,-0.05,181.3273,419.1648
4.56611,1062,-0.05,184.5399,154.8636
5.541942,1096,-0.05,185.949,315.9635
4.994154,1114,-0.05,174.36,270.4091
5.626073,1155,-0.02,176.9257,378.9695
5.933663,1350,-0.02,175.8097,469.7588
5.226858,1111,-0.02,168.9787,341.6323
3.932695,1062,-0.02,172.5451,120.0794
3.913311,1059,-0.02,170.9524,82.39865
4.315199,1060,-0.02,180.1162,120.8349
4.799552,1099,-0.02,182.5212,176.2752
3.541943,1059,-0.02,186.171,58.21653
3.256771,1053,-0.02,186.7095,12.90194
4.446756,1063,-0.02,192.5842,107.2408
4.56146,1062,-0.02,177.8857,143.0565
4.024031,1059,-0.02,187.5883,91.05553
3.917443,1059,-0.02,165.2548,90.51239
3.956849,1062,-0.04,180.1657,148.7945
4.395551,1307,-0.04,169.2517,169.4594
3.503722,1060,-0.04,185.7012,126.1105
4.317392,1097,-0.04,179.8137,219.9398
3.190603,1066,-0.04,193.5249,111.3802
4.438406,1063,-0.04,163.1336,276.7558
2.767921,1056,-0.02,167.6825,63.30741
4.173907,1057,-0.03,227.2041,127.9677
2.294978,812,-0.02,157.3129,25.82049
2.436301,1007,-0.04,172.5013,16.39094
5.591738,1343,-0.02,162.694,305.2328
5.152765,1456,-0.05,181.3328,248.2314
7.454461,1765,1.16,186.1201,727.2556
4.228037,1196,-0.05,179.0767,213.6659
7.140488,1056,-0.01,143.5253,685.2515
8.049184,1761,1.42,170.916,1012.662
7.480524,1780,1.23,171.7666,862.4881
9.351213,1774,1.29,174.4608,1541.393
9.178153,1769,0.98,190.6188,932.9518
5.960869,1089,-0.02,164.4444,228.7514
3.902066,1071,-0.02,203.0201,103.7756
5.468253,1206,-0.04,181.5821,425.5887
4.347031,1062,-0.04,181.2427,292.2052
4.048934,1068,-0.01,217.6293,178.641
9.177802,1719,-0.05,169.2507,1292.209
6.314527,1320,-0.05,152.3044,319.5616
8.3364,1761,1.59,186.3982,1193.048
8.41044,1671,-0.03,169.6133,1047.909
9.80864,1777,1.44,177.1871,1447.616
9.480227,1761,1.93,175.2927,1618.4
7.099038,1583,-0.03,186.905,788.7094
8.408243,1772,1.38,183.8031,1247.678
8.937935,1767,1.41,171.5486,1354.673
6.188106,1538,-0.03,190.3569,488.2281
8.943217,1759,1.14,177.5097,1453.695
8.732234,1770,1.71,186.5146,1243.09
6.910085,1765,1.26,193.0777,599.6701
6.432526,1658,-0.04,178.4105,541.9782
8.146956,1747,-0.05,178.3186,1040.783
9.553088,1765,0.42,175.2302,1485.171
8.305681,1666,-0.05,183.5018,1183.471
8.5396,1765,1.4,175.8302,1261.828
5.387809,1078,-0.03,166.4368,369.919
4.5775,1064,-0.03,173.9722,299.118
6.331723,1491,0.0,173.1582,554.6223
5.264769,1214,-0.04,185.7469,380.5299
8.208737,1763,-0.05,184.4841,1098.084
10.85837,1752,1.81,190.314,1809.152
9.333436,1778,1.44,161.0322,1393.394
10.32401,1783,2.3,177.7206,1870.141
10.00869,1733,2.88,179.8581,1684.258
10.08589,1755,5.21,183.3513,1717.145
10.02991,1763,2.0,183.6521,1695.822
9.314388,1752,1.7,182.9291,1528.945
9.447501,1767,-0.04,197.0137,1437.059
10.0056,1747,2.35,194.7562,1631.961
8.302304,1776,2.19,195.1336,1131.577
8.69173,1774,0.64,180.1415,1293.834
8.12504,1723,-0.04,181.1118,1068.612
9.154186,1763,0.42,184.0926,1421.344
8.612077,1649,-0.05,180.8988,1203.536
7.991058,1762,-0.04,183.0591,1051.594
7.696564,1751,-0.03,182.6433,1021.852
7.711227,1766,1.44,184.6242,1024.4
9.02852,1770,1.53,180.7961,1461.003
8.098611,1755,0.04,183.2601,1138.043
10.06998,1766,1.49,164.2206,1714.406
8.999041,1740,-0.02,162.4966,1291.596
8.711546,1759,0.85,174.9886,1366.746
7.434533,1692,-0.05,172.8612,905.8559
9.082668,1763,0.46,200.5691,1168.399
5.677104,1322,-0.04,185.0583,358.7706
6.755098,1718,-0.04,174.2433,675.4592
7.470755,1772,0.03,180.2829,883.8951
7.751787,1765,-0.03,181.0439,991.2072
7.03772,1604,-0.04,175.5616,788.1664
7.716576,1763,0.09,174.6491,1018.153
8.268858,1765,-0.03,177.5416,1170.586
8.106496,1763,0.03,175.7025,1168.792
7.809204,1729,-0.04,176.5801,979.4594
7.578435,1762,0.05,185.2456,958.4575
7.338964,1759,-0.05,181.0373,831.2206
7.089356,1542,-0.02,182.8287,856.8419
7.600623,1766,0.18,185.517,988.1675
5.898091,1342,-0.05,169.3327,451.3688
6.768232,1616,0.0,179.6887,639.2888
5.075214,1066,-0.01,181.0128,324.7693
4.211895,1060,-0.01,176.6904,108.6978
3.555578,1062,-0.04,169.2037,97.70641
5.594288,1132,-0.04,179.0553,324.201
6.265895,1346,-0.04,173.4189,476.6824
2.754205,1060,-0.03,182.398,111.0131
6.216879,1745,0.56,198.9424,566.8542
4.958238,1051,-0.04,167.2785,306.2681
4.611808,1145,-0.02,179.4554,189.84
6.509431,1774,1.36,173.6565,834.0536
3.910409,1059,-0.02,175.3705,311.1974
10.80402,1773,3.8,180.9865,1838.946
6.303723,1719,0.06,182.2587,490.8792
4.863537,1469,-0.04,157.8689,272.2532
8.98279,1751,-0.04,184.8964,1401.771
6.321543,1776,3.2,180.8264,456.8009
5.411481,1214,-0.03,165.7167,431.7084
3.863974,1084,-0.05,188.7018,231.4155
4.951747,1040,0.0,163.4421,344.5888
8.283339,1743,0.29,183.7447,979.0212
9.28484,1653,-0.04,186.7798,1412.028
5.840046,1208,-0.05,169.232,600.199
7.439469,1761,1.05,195.4125,867.2141
7.455287,1382,-0.04,179.4172,640.5569
6.583977,1432,-0.04,180.3374,561.22
7.863903,1769,0.81,170.3564,881.1996
8.317425,1769,1.65,167.1401,1093.944
10.06606,1751,4.17,191.4134,1623.449
4.540915,1404,-0.01,197.0984,218.3909
4.485479,1063,-0.01,147.5134,128.4056
6.146927,1354,-0.04,183.6886,462.1654
3.369659,1062,-0.04,199.8032,61.16354
5.951162,1141,-0.02,184.0634,542.3899
7.966805,1726,-0.03,179.6306,1014.169
8.729142,1726,-0.05,185.6853,1207.857
8.828133,1678,-0.04,197.2148,1162.026
7.754909,1769,-0.04,197.5806,885.0375
7.575843,1675,-0.04,179.4479,833.5605
6.112607,1317,-0.04,171.3401,431.9116
5.593174,1270,-0.03,183.6809,369.4126
5.411472,1314,-0.03,165.3163,279.5584
5.72738,1284,-0.05,176.5354,465.8056
4.847687,1115,-0.02,161.7618,129.2126
6.131594,1119,-0.02,175.3677,481.0291
7.802205,1641,-0.04,163.5072,843.5709
9.905684,1773,0.89,202.8964,1471.532
10.85936,1762,2.16,187.334,1916.205
12.61098,1740,8.68,190.4927,2075.018
12.55553,1777,11.91,189.8096,2094.935
10.48364,1765,1.35,168.4511,1770.286
11.18473,1759,2.18,172.7919,2012.232
11.67782,1770,2.61,181.388,2100.271
11.00328,1761,2.57,179.0748,1929.774
